userid,track,artist,genre,city,time,day
97798ED4,Ride the Wave,Angelique Bianca,dance,Shelbyville,08:31:17,Wednesday
9D8B16AF,Astra,unknown,dance,Shelbyville,08:38:54,Friday
2069E121,Strippers,Dae Dae,hiphop,Shelbyville,20:28:27,Wednesday
AF4B4755,I Hope You Dance,Lee Ann Womack,country,Shelbyville,14:37:16,Wednesday
E7232F56,unknown,unknown,pop,Shelbyville,14:44:06,Monday
4224F2C0,Hasta Cuando,unknown,latin,Shelbyville,08:38:05,Friday
BFC242EC,We Belong,Tom Felton,western,Shelbyville,13:52:55,Wednesday
D16204F,Give Me Your Love,unknown,dance,Shelbyville,14:46:16,Friday
60808F1E,Gold,The Most Best,electronic,Shelbyville,14:39:02,Monday
7BBE09B4,The Train,Groove Skool Band,jazz,Shelbyville,13:34:15,Wednesday
3FEDD3C8,The Empty Page,Sonic Youth,indie,Shelbyville,21:52:46,Wednesday
F3290F0E,Something Right,Lincoln Jesser,electropop,Shelbyville,21:09:39,Monday
FCAC18BC,Sunset,Evgeny Grinko,local,Shelbyville,13:41:21,Monday
12EA5730,Ibiza,unknown,ruspop,Shelbyville,13:34:38,Monday
67EC3137,Wrap My Words Around You,Daniel Bedingfield,pop,Shelbyville,21:02:24,Friday
4DF4EAC9,Piano Trio in E-Flat Major Op. 100 D. 929: IV. Allegro moderato,Rudolf Serkin,classical,Shelbyville,20:32:20,Monday
526047B5,The Long Way,Brett Eldredge,country,Shelbyville,20:19:50,Wednesday
B1EFC05A,Messing Me Up,The Melodies,urban,Shelbyville,09:01:48,Friday
75A3FD20,Strangers,The Kinks,rock,Shelbyville,08:55:54,Wednesday
31886938,Ultra Violet,Kareful,electronic,Shelbyville,20:49:08,Monday
F2C88284,Back to You,Louis Tomlinson,pop,Shelbyville,09:43:26,Wednesday
EF63CF3,Leto,Smash,ruspop,Shelbyville,09:43:06,Wednesday
85F7ACB6,Panorama,NAYMADA,ruspop,Shelbyville,09:50:05,Wednesday
DF890DC6,Money,Pink Floyd Redux,pop,Shelbyville,21:18:06,Monday
FC41DFD1,(I Will) Give It up for Your Love,Mike Andersen,blues,Shelbyville,09:21:50,Monday
470DF7DC,Unknow,The Maccabees,alternative,Shelbyville,13:19:21,Monday
26536087,You Wouldn't Know,Hellyeah,numetal,Shelbyville,13:50:55,Wednesday
8DD4B65C,LSD,Diazz,rusrap,Shelbyville,21:05:19,Monday
F8CAEB8D,Regain Control,Shirobon,dance,Shelbyville,14:35:30,Wednesday
EFA2FC4B,There's Nothing Holding Me Back,Michael Mk.,pop,Shelbyville,08:25:44,Monday
68DAA3A9,In Trance,Uli Jon Roth,rock,Shelbyville,14:41:48,Friday
F3D7493D,Stay By Yours,Pickering Pick,folk,Shelbyville,21:49:47,Monday
1F32CA1A,The Latest Toughs,Okkervil River,pop,Shelbyville,20:07:06,Friday
6C9EDC87,Mind Playing Tricks On Me,Geto Boys,rap,Shelbyville,09:46:54,Monday
CA5FF9BF,Oro Santo (Canción Isleña),Javier Limon,world,Shelbyville,21:18:09,Monday
B9CF8384,Unlit Room,Nam Young Joo,k-pop,Shelbyville,13:32:57,Wednesday
64AD68CB,Silent Treatment,In-Flight Safety,alternative,Shelbyville,14:43:30,Wednesday
F0B13AF7,Idiot Wind,The Coal Porters,country,Shelbyville,13:23:17,Friday
D5F328C4,Is This All,Van Ness Wu,pop,Shelbyville,20:53:24,Friday
B4E3BE12,Dead End Life,Dr. Living Dead!,thrash,Shelbyville,14:27:50,Wednesday
7D166C63,unknown,unknown,ghazal,Shelbyville,08:32:18,Wednesday
BF1EA693,She Found You,Samiam,punk,Shelbyville,13:21:43,Wednesday
8C1B92C2,Feel Me Running Away,DejaVilla,dance,Shelbyville,13:16:27,Monday
C2BCB0B8,Sing Your Song,Wolfgang Köhler,jazz,Shelbyville,20:09:12,Monday
20F5031D,Balenciaga,unknown,ruspop,Shelbyville,13:21:22,Wednesday
AE187157,Drowning,Cleveland Lounge,electronic,Shelbyville,20:08:45,Friday
3C17F81A,Lolita,POKRAPIVA,ruspop,Shelbyville,20:53:42,Wednesday
B1E2FE98,Azure-Solution,Fruitpochette,world,Shelbyville,15:00:52,Monday
DBB26C09,Believe In Me,Fun.,alternative,Shelbyville,13:23:30,Wednesday
409E8B44,Rio,Indika,rusrap,Shelbyville,14:23:57,Wednesday
7C817E89,Dreaming,unknown,electronic,Shelbyville,14:41:02,Wednesday
FAF19F38,Hardstyle Sex Hardtrance,SMF,electronic,Shelbyville,20:19:27,Wednesday
1F5E29C6,Alone Again,Alyssa Reid,dance,Shelbyville,09:11:48,Wednesday
F11C8723,Maybe,Maria Michelle,ruspop,Shelbyville,20:29:30,Wednesday
16FD1B7D,Satan Stone,The Devil's Twins,rock,Shelbyville,20:44:31,Wednesday
C0116475,Balkan,Zone,electronic,Shelbyville,13:16:01,Friday
BDCD8538,Cardio Flow,unknown,rusrap,Shelbyville,08:01:14,Monday
435C235,Irish Kisses (Kiss Me I'm Irish),Hurricane Kevin,blues,Shelbyville,20:26:16,Wednesday
183DC9FD,Aurora,The Morning Still,classical,Shelbyville,13:07:27,Friday
70985C3B,Fall,Hospital Food,punk,Shelbyville,14:16:35,Monday
9DBEA76E,Deja Vu,J. Cole,hiphop,Shelbyville,20:36:55,Wednesday
F2EBE2D2,Spoke the Words,Wolf Tide,alternative,Shelbyville,20:19:55,Wednesday
EDE11E16,Scheherazade: Scheherazade: IV. Festival at Baghdad (Scheherazade: IV. Festival at Baghdad),Budapest Philharmonic Orchestra,classical,Shelbyville,20:25:53,Monday
B144B58,Theme,Trent Reznor,videogame,Shelbyville,08:45:53,Friday
DAE710B3,Les nuits de patrimonio,Jérôme Ciosi,world,Shelbyville,20:07:58,Friday
DEFD9C3,Let Go,Appassionata Guitar Trio,classical,Shelbyville,13:34:10,Wednesday
A3A13673,Un Mundo Olvidado,Lándevir,rock,Shelbyville,13:04:37,Wednesday
42A457B1,Dynamita,Cally Roda,ruspop,Shelbyville,20:57:47,Friday
CCC061D6,MI AMOR,unknown,ruspop,Shelbyville,14:15:46,Friday
543FAD09,Don't Let the Sun Go Down,Him & Her,singer,Shelbyville,14:46:03,Monday
5641DA0E,Dreamwaves,Vogel,electronic,Shelbyville,08:32:09,Friday
D8670CA9,Mon mec à moi,Chansons Francaises,pop,Shelbyville,20:27:19,Friday
C5917A74,Jazz Lounge,Image Sounds,jazz,Shelbyville,20:15:42,Wednesday
1FB5CC94,Believe Me,Fires,industrial,Shelbyville,14:45:04,Friday
5543F453,Lights Out,unknown,dance,Shelbyville,13:28:36,Friday
3D7DDECD,Armament,A Whisper In The Noise,rock,Shelbyville,21:10:04,Wednesday
5A6ECBE5,Eidola,Epica,epicmetal,Shelbyville,09:58:05,Wednesday
D4E40565,Shake That Ass Bitch,Splack Pack,hiphop,Shelbyville,20:27:49,Wednesday
FB2C880C,Back When I Was Broke,Skinnyfromthe9,rap,Shelbyville,08:10:06,Monday
DD0ABD75,Trash Bag,Westside Gunn,rap,Shelbyville,14:17:24,Monday
9C98E551,Tutto questo vento,Francesca Michielin,pop,Shelbyville,09:20:28,Friday
560817C0,All for You,The Seasons,loungeelectronic,Shelbyville,21:15:51,Monday
D5FB60A,Break,Reece Low,dance,Shelbyville,08:29:03,Friday
561E46EC,Kicks,Paul Revere & The Raiders,pop,Shelbyville,21:35:24,Monday
ADD4E680,A Nice Thursday,The Soft Loungers,easy,Shelbyville,09:01:00,Wednesday
529B7941,Beautiful,Bazzi,dance,Shelbyville,20:43:53,Wednesday
B5F20EE8,Woman,unknown,ruspop,Shelbyville,21:15:58,Wednesday
7BD690C6,Where Do We Begin,Tenishia,dance,Shelbyville,09:50:20,Friday
A4DACDC3,Smoke Machine,DJ MP4,beats,Shelbyville,14:33:30,Friday
25FF5793,The Colours of the Beast,At the Gates,metal,Shelbyville,14:07:31,Friday
C0A6E2A,Gotas de adeus (Tears of farewell),Meeco,conjazz,Shelbyville,09:45:01,Monday
DE0E8757,Pachelbel: Canon in D P.37,Edward Brewer,classical,Shelbyville,13:04:54,Wednesday
A7DD4377,Onon Mweng (Rainbird),Oliver Shanti & Friends,electronic,Shelbyville,21:17:32,Friday
F4686D53,It Is No Secret (What God Can Do),The John Davis Band,gospel,Shelbyville,21:48:29,Monday
A9DE8CDD,R.O.T.O.R. After Dark,Dr. Vector,dance,Shelbyville,22:00:17,Monday
29A748CA,Les petites fleurs,unknown,children,Shelbyville,20:05:36,Friday
FFB692EC,Tax Revolution,Roadside Bombs,rock,Shelbyville,20:28:24,Wednesday
2BF288B9,#Pray4J,unknown,rusrap,Shelbyville,13:09:23,Friday
ED8BB9CC,Aber schön muss sie sein,Thomas Hoffmann,swing,Shelbyville,21:19:48,Monday
6977BD1,Truckin' (La Grande Salle du Grand Theatre Luxembourg 5/16/1972),Grateful Dead,rock,Shelbyville,20:16:27,Monday
F0BBD01A,Silver Sun,Charlie Abbott,rock,Shelbyville,21:18:55,Wednesday
F07F515E,Audio Track 02,Alexander Razlutskiy,soundtrack,Shelbyville,21:11:04,Wednesday
1A3AA14F,Viajero,unknown,ruspop,Shelbyville,08:55:10,Monday
68C3118B,Una Mattina,Mel Ashton,classical,Shelbyville,20:47:16,Friday
794EA5E8,Happiness,Beats Inc.,dance,Shelbyville,21:03:31,Wednesday
F03E6435,So Mi Like It,Spice,reggae,Shelbyville,08:26:13,Friday
7385A491,Falling in Love,Anthony Strong,jazz,Shelbyville,20:32:39,Wednesday
EE23150,unknown,unknown,rnb,Shelbyville,08:15:57,Wednesday
E17EE31C,G.L.P.P.,unknown,rusrap,Shelbyville,09:05:37,Wednesday
E7B9F073,Oi! Oi! Skinhead,The Last Resort,punk,Shelbyville,08:25:22,Friday
98D8989D,Shain Li,Klezmers,jewish,Shelbyville,14:57:12,Monday
F4001935,Guajira Guantanamera,Joseito Fernández,latin,Shelbyville,21:52:05,Friday
60BB02C4,Winnie The Pooh,Disney Studio Chorus,children,Shelbyville,13:39:28,Wednesday
AA70B005,Treatment,Ari Hest,rock,Shelbyville,13:48:53,Friday
EDCA6FF,Goodbye Letter,Jonny Lang,rock,Shelbyville,20:44:12,Friday
74C97017,25:17,Juaninacka,hiphop,Shelbyville,09:04:30,Monday
A129C34D,Boogie Nights,Heatwave,pop,Shelbyville,09:32:15,Friday
276231BB,Evil Church,Enthroned,metal,Shelbyville,08:23:43,Friday
C7911BB0,Feels Great,Cheat Codes,dance,Shelbyville,08:22:08,Wednesday
72FBD26E,U,unknown,dance,Shelbyville,20:16:54,Wednesday
26772D3D,Cruel,Cable,electronic,Shelbyville,14:48:59,Monday
C1FFFDE4,Original Nuttah,Shy FX & UK Apache,electronic,Shelbyville,13:55:19,Friday
5FCC478A,Pan Amor y Cha Cha Cha,Abbe Lane,miscellaneous,Shelbyville,20:06:31,Monday
1C74A8A5,Vibrations,James Trystan feat. Ryan Stavrou,dance,Shelbyville,14:19:52,Monday
BAF7A10,Panorama,Nale,dance,Shelbyville,21:43:54,Friday
6D2A1E90,From the Beginning,Epidemic,hiphop,Shelbyville,20:39:29,Wednesday
EF89495,Red Death (from DC's Dark Nights: Metal Soundtrack),Brann Dailor,soundtrack,Shelbyville,08:28:53,Monday
D14A61E0,Nowhere To Hide,Antiloop,electronic,Shelbyville,14:40:25,Wednesday
E123DA6E,The French Way,Glenn Porter,pop,Shelbyville,09:36:05,Wednesday
5EDCC08D,Hell to Pay at the Gates of Heaven,Peter Doherty,alternative,Shelbyville,08:25:23,Friday
F6A69EA2,Smic Smac Smoc,Paul Mauriat,latin,Shelbyville,21:39:30,Wednesday
12B42DFC,Won't Give Up,Colony House,indie,Shelbyville,20:03:47,Monday
4C4C64D1,Philosophy,Pact Infernal,experimental,Shelbyville,14:43:13,Monday
6EB29E8E,I Gotta Know,Will Fast,dance,Shelbyville,14:54:48,Wednesday
D4E035D2,Lucky Star,Superfunk,dance,Shelbyville,08:26:12,Monday
28B57389,September Song,JP Cooper,singer,Shelbyville,20:09:41,Friday
7A06C1A4,Know No Better,Krazed Platinum,pop,Shelbyville,20:06:03,Monday
9814F40F,Love Myself,Wild Culture Qveen Herby,house,Shelbyville,21:20:43,Wednesday
8FD12F9B,unknown,unknown,hiphop,Shelbyville,13:30:33,Friday
211D7731,44,Section 1,dance,Shelbyville,21:45:44,Wednesday
309B624,SAD SONG,KUKOYAKA,rusrap,Shelbyville,08:46:14,Wednesday
86AE5C5C,Never A Day,Wood,reggae,Shelbyville,13:28:07,Wednesday
1F0A4A97,Sleepwalker,Lucian Piane,soundtrack,Shelbyville,14:01:53,Wednesday
995D710E,Metafora,Windshades,metal,Shelbyville,08:53:13,Monday
11FA744C,"Deewani Mastani (From ""Bajirao Mastani"")",Shreya Ghoshal,soundtrack,Shelbyville,20:48:15,Wednesday
860AF429,High Horses (feat. Seraphim),Freq Nasty,dubstep,Shelbyville,13:11:58,Wednesday
478B461,Spare,Good Guy Mikesh,electronic,Shelbyville,21:14:50,Wednesday
CD2F7B1,Rubber Duckie,Little Apple Band,children,Shelbyville,20:19:14,Friday
681CD6F3,La fille engagère,La Bottine Souriante,rock,Shelbyville,13:06:16,Friday
28231435,5 Min,RELFY,ruspop,Shelbyville,13:59:23,Wednesday
5EE298AB,5 Min,RELFY,ruspop,Shelbyville,13:11:49,Friday
B9365BA8,Friends,Justin Bieber,pop,Shelbyville,08:12:04,Monday
9C1AE556,I'm So Hood,Trae,hiphop,Shelbyville,08:12:34,Friday
92B3BA76,Red Alert 3 Credits,Mikael Sandgren,soundtrack,Shelbyville,20:09:57,Wednesday
7AD7A6B4,Arenal de Sevilla,Pacita Tomás,latin,Shelbyville,14:28:57,Monday
16CE65A3,Sorry,Nag,punk,Shelbyville,20:14:47,Wednesday
ECE8D9F,The End Of Heartache,Killswitch Engage,extrememetal,Shelbyville,09:57:45,Wednesday
9EE69E58,How Does It Feel?,Samm Henshaw,rnb,Shelbyville,09:40:05,Friday
ED627555,Dog & Cat,FUNK'N'STEIN The Band,urban,Shelbyville,13:33:44,Wednesday
21561A13,1612,Vulfpeck,western,Shelbyville,09:25:13,Monday
1EF83655,El Flamenco,Silvano Del Gado,dance,Shelbyville,14:37:44,Wednesday
589B6CC7,Acceleration,The Psychic Force,electronic,Shelbyville,09:33:02,Friday
A6A25E81,Skanegatan,Hang Massive,world,Shelbyville,13:39:17,Wednesday
85059438,Pressure,Chelsea Boots,pop,Shelbyville,09:58:13,Monday
4F982E72,The Story,Andrew Rai,house,Shelbyville,20:25:20,Wednesday
5D177FE3,EDM,unknown,dubstep,Shelbyville,21:20:59,Wednesday
48B1FDD7,iLL Shit,ShowoffMuzik,hiphop,Shelbyville,20:16:09,Friday
76BFBE24,Secret Rain (Twilight High Once More My Friend),dubspeeka,chill,Shelbyville,08:35:33,Friday
B1EFC05A,Gotta Have It,Alex Vaughn,rnb,Shelbyville,09:54:37,Wednesday
E7BB7B23,Temporary Fix,Rob Carita,rock,Shelbyville,20:06:24,Monday
DF2F3526,Dark Matter,Jlin & Zora Jones,electronic,Shelbyville,13:35:59,Monday
93C11EBB,Rebirth,Pedro Rousseau,electronic,Shelbyville,08:00:48,Friday
2BEC857C,Font,Despacito,pop,Shelbyville,08:18:49,Monday
4B798FDF,Te Quiero (feat. Lito & Polaco),Polaco,latin,Shelbyville,08:21:13,Wednesday
D1DD548A,Bad to the Bone,Charlie Harper,pop,Shelbyville,14:40:49,Friday
FBFE97A7,Soon Enough,unknown,rnb,Shelbyville,14:47:38,Friday
C3CF67D0,Pump It Up,Nari,electronic,Shelbyville,20:18:59,Friday
D40C2BE,Don't Call To Get Me Over,Gosto,pop,Shelbyville,10:00:08,Friday
EB33F959,Stigma,Noisia,dance,Shelbyville,20:00:13,Friday
3631F354,Future,Etham,singer,Shelbyville,08:33:34,Wednesday
1E4CAA75,Planet,Pdpl`e & Triutra,hiphop,Shelbyville,13:36:05,Monday
37BCDACA,Game Over,alt DJ,ruspop,Shelbyville,14:39:09,Monday
D0764925,The Unsung,Shy Blakeman and the Whiskey Fever Band,rock,Shelbyville,13:55:27,Monday
B4CA73AD,Mr. Templeton / Burnt,Jeff Richmond,soundtrack,Shelbyville,13:41:17,Friday
9679620D,Rhythm Is a Dancer,unknown,electronic,Shelbyville,14:28:08,Wednesday
47E5088,Krummi,Valravn,world,Shelbyville,21:15:04,Friday
3DCD2F09,Fall Around,Smoke & Jackal,alternative,Shelbyville,14:50:19,Wednesday
C6D92D9B,Don't Mind,Arlington,alternative,Shelbyville,14:42:48,Monday
31F1D8A4,Per Lei,The Velvet Sound Orchestra,pop,Shelbyville,08:49:46,Friday
F3763E03,Walking In The Air,Ryan Sheridan,pop,Shelbyville,21:06:04,Monday
CB5ECC7D,My Little Ruin,Glen Hansard,folk,Shelbyville,13:15:25,Wednesday
811419E1,Vol du bourdon,unknown,classical,Shelbyville,14:43:03,Friday
4F773441,Tibet,Furunkulus,world,Shelbyville,21:07:29,Wednesday
60E84919,Sculpture Générale,Zaz,pop,Shelbyville,21:51:33,Wednesday
51316E65,Peligroso,NK,ruspop,Shelbyville,08:35:31,Monday
ECD9E84A,Submerged,Eitan Reiter,progressive,Shelbyville,14:10:11,Monday
7C4F751C,Without You,Submorphics,dance,Shelbyville,08:17:28,Wednesday
70CC5C00,Intoxicated,unknown,ruspop,Shelbyville,21:15:19,Friday
BFC00058,Opening,James Cottle,dance,Shelbyville,20:03:08,Monday
7D166C63,unknown,unknown,schlager,Shelbyville,08:35:45,Wednesday
FE9F4BCE,Légende,unknown,jazz,Shelbyville,09:34:07,Wednesday
99EA59A4,Gyal Go Hard,Bramma,dancehall,Shelbyville,14:09:27,Monday
B1EFC05A,Living in the Magic,Elijah Noll,rnb,Shelbyville,14:32:22,Friday
543534A7,Mas Que Nada,Luiz Henrique,world,Shelbyville,13:40:51,Monday
6037AD2,Neverhood,GhoulCut,dance,Shelbyville,09:50:47,Monday
5FEB3F6A,Despres de Tu,Marc Grau,instrumental,Shelbyville,09:03:35,Monday
8A472CD7,Warrior,Michael Schenker Fest,rock,Shelbyville,14:07:01,Friday
DF552C49,Damn It Janet,Jarrod Emick,soundtrack,Shelbyville,09:23:25,Friday
DC3C6526,Milky Way,unknown,dance,Shelbyville,14:44:31,Wednesday
ACD8966C,Lovey Dovey (러비더비),K-Pop Smash Hits,pop,Shelbyville,21:50:40,Wednesday
76929E04,Keepin' It Real,Blake Aaron,jazz,Shelbyville,13:39:35,Monday
692AEC35,Baiana,Emicida,world,Shelbyville,09:24:38,Monday
5E35BEDC,Cocaine Baby,Free Anguila,rnb,Shelbyville,13:21:34,Friday
F4A9C6B2,COME AWAY - ALBUM VERSION,Crash Kings,rock,Shelbyville,13:16:35,Friday
127D617A,Sword in Mouth Fire Eyes,Norma Jean,metal,Shelbyville,08:59:27,Wednesday
EE20F54A,Stay Here Forever,Dario Trapani,electronic,Shelbyville,14:58:37,Wednesday
E0D3A62B,18. Les cyclopes,Kenneth Gilbert,classical,Shelbyville,14:42:56,Monday
5D0AF9F1,Undertale (Orchestra),Club Unicorn,pop,Shelbyville,13:47:53,Wednesday
84A1C4C3,There Is a Reason,Suzuki Konomi,pop,Shelbyville,21:57:33,Monday
9A805B84,Last Song,B!,rock,Shelbyville,21:08:17,Wednesday
F7824F99,Indigo,Torqux & Twist,dance,Shelbyville,08:16:38,Monday
6FE01F92,Phonetic Society,Peter Mergener,electronic,Shelbyville,20:13:43,Friday
D6DE03A5,Dance and Sweep,Elephant Man,dance,Shelbyville,08:02:45,Friday
B5753748,Idolatry: In Pain,Les Fleurs Du Mal,alternative,Shelbyville,09:46:11,Monday
BD99C712,Blazing Fire,Murray Man,reggae,Shelbyville,08:22:09,Monday
7AA24A4,Counting Moments,April Divine,alternative,Shelbyville,09:59:50,Wednesday
A64F9464,My Fix,Justin Smith & the Folk Hop Band,rock,Shelbyville,20:32:17,Friday
77ED2A96,Below Flesh,Lurk,rock,Shelbyville,14:12:07,Friday
873675C0,Twerk Lesson,Lexy Panterra,pop,Shelbyville,20:04:34,Friday
905ED5C9,Pop Star,COLDCLOUD,rusrap,Shelbyville,08:42:48,Friday
5424B3FC,Joy to the World,Various - Christmas Classics Ltd.,holiday,Shelbyville,13:30:15,Friday
B2B425AD,I Believe,unknown,electronic,Shelbyville,13:59:39,Wednesday
822A71DE,100,Breezey Montana,rusrap,Shelbyville,08:12:17,Wednesday
7E26BFF9,Dream Remnant,Nowan,dubstep,Shelbyville,20:20:42,Friday
E0D707DE,We Are the Champions,Unrisen Queen,rock,Shelbyville,21:56:17,Wednesday
C6D92D9B,Slaughterhouse,Kaiser Franz Josef,rock,Shelbyville,14:40:42,Friday
49ECF146,Dream A Little Dream Of Me,Al Martino,pop,Shelbyville,14:40:39,Friday
FC9DCB9C,Leto,Smash,ruspop,Shelbyville,13:18:56,Wednesday
DE93EE9,Long To Go,From Autumn to Ashes,posthardcore,Shelbyville,09:45:37,Wednesday
BD3748DC,Dreaming Out Loud,The Solarburst,rusrock,Shelbyville,08:18:15,Wednesday
EEB2FA4F,Underdog,Eddy B & Tim Gunter,hiphop,Shelbyville,13:35:15,Monday
89070119,And Then the Whispering...,Autumn Tears,avantgarde,Shelbyville,09:39:02,Wednesday
8221DA53,Miami,unknown,dance,Shelbyville,21:13:55,Wednesday
216791F9,Für Elise,Moura Lympany,classical,Shelbyville,13:09:01,Friday
9DB1F69A,Fall of the Rebel Angels,Lucifer's Child,extrememetal,Shelbyville,08:58:41,Monday
127347DF,Look In My Eyes,Zkmn & Nevponyatkah,rusrap,Shelbyville,21:15:21,Friday
352CD5A9,Playground Nightmare,Hyusfall,pop,Shelbyville,20:23:01,Wednesday
D02218C6,Salt,Good Riddance,rock,Shelbyville,09:10:58,Wednesday
64235E57,Slow Dancer,Rikard Sjöblom's Gungfly,rock,Shelbyville,20:47:19,Wednesday
CDCAFD62,Payday,J Catalyst,hiphop,Shelbyville,14:32:10,Friday
3CFF19EA,Find Yourself In You,Everlife,soundtrack,Shelbyville,13:27:55,Friday
8947027F,Coco Jamboo,Mr. President,dance,Shelbyville,20:36:47,Wednesday
EE3D4562,I'll Never Fall In Love Again,Modern Talking,estrada,Shelbyville,09:50:04,Wednesday
7EF1BB7E,Tyhjää,Kaseva,rock,Shelbyville,09:10:21,Friday
B92386C9,Me Tehtiin Tää,Robin,pop,Shelbyville,09:33:42,Monday
D03739B3,Nina,Fat Nick,hiphop,Shelbyville,09:18:26,Wednesday
8BAD0557,Last Christmas,Alfredo Bochicchio,pop,Shelbyville,20:09:58,Friday
7750970,Tornado,Offramp,dance,Shelbyville,20:37:58,Wednesday
1CFC2024,Portal,Ryan Hill,techno,Shelbyville,21:01:37,Wednesday
1B0BD87A,Hysteria Unknown,Strangelove,pop,Shelbyville,09:48:01,Friday
CC89E12A,Romance de Barrio,Patricia Barone,latin,Shelbyville,14:43:38,Friday
1CFC2024,Slash,Jack Carter,dance,Shelbyville,21:11:26,Wednesday
E18E88E0,Brand,Kartvelli,ruspop,Shelbyville,09:16:53,Wednesday
578EEA6D,Getting Down the Germs,Gerard Way,alternative,Shelbyville,14:19:11,Wednesday
5719CF42,All I Wanna Know,Abel Almena,dance,Shelbyville,13:32:22,Friday
39735104,Brandenburg Concerto No. 5 in D BWV1050: II.   Affettuoso,Sir Neville Marriner/Academy of St Martin-in-the-Fields/Iona Brown/William Bennett/George Malcolm,classical,Shelbyville,14:30:54,Wednesday
55DA2D68,Thug Mariage (feat. Indila),Rohff - Indila,hiphop,Shelbyville,09:54:31,Wednesday
AD22E61D,Nocturne: No. 2 Op. 9,Edith Covensky,children,Shelbyville,21:33:47,Monday
FF2B1AC9,Love and Dreams,Doktor Rheal,hiphop,Shelbyville,21:27:43,Wednesday
23FAFF08,Alla Fiera Dell'est,The Clan,folkrock,Shelbyville,09:11:15,Friday
64A36DB5,Make My Day,Members Of Mayday,dance,Shelbyville,09:25:13,Monday
7DE2A044,unknown,unknown,pop,Shelbyville,20:54:36,Monday
C53DE09,Slob On My Knob,Triple Six Mafia,hiphop,Shelbyville,14:31:58,Friday
B9D1E0CE,Conceal,Banks & Steelz,rap,Shelbyville,13:42:17,Wednesday
2E14D9B9,Always There,Ed Solo,electronic,Shelbyville,08:41:32,Wednesday
B9C86BF8,So Many Times,Gadjo,dance,Shelbyville,09:26:14,Monday
F6A44469,Deliberate Carnage,Blood Red Throne,rock,Shelbyville,20:42:27,Wednesday
E193AEEE,Oh the Insanity,Story's End,rock,Shelbyville,14:34:59,Monday
F2508EBA,Bridge over Troubled Water,Laura Aston,pop,Shelbyville,14:42:24,Monday
C7EA11E9,Just Follow Me,4 NAVIGATORS,dance,Shelbyville,20:16:26,Friday
4C23BB88,Cool Christmas Ride,Motown Moe,jazz,Shelbyville,20:09:01,Wednesday
729DEBB8,High Rise,S U R V I V E,electronic,Shelbyville,09:57:07,Friday
15CDD101,Radio,Christie Front Drive,rock,Shelbyville,21:32:30,Wednesday
B80BE59A,All Of Us,Close Talker,indie,Shelbyville,13:30:25,Wednesday
CA70799,I'll Never Fall In Love Again,Ray Conniff & The Singers,relax,Shelbyville,08:35:22,Wednesday
26E288E6,Talk About the Weather,Red Lorry Yellow Lorry,rock,Shelbyville,08:24:38,Friday
CB8926DD,Rolling Star,Miku and Her Friends,miscellaneous,Shelbyville,21:55:19,Friday
5BD1C08E,Stop Drugs,unknown,rusrap,Shelbyville,08:37:49,Wednesday
E3AA0FCE,Hard Corpse,Bass Kittens,electronic,Shelbyville,20:24:48,Friday
8957D5EA,Veo veo,Tartaruga Band,children,Shelbyville,20:02:45,Friday
43D6E0E9,Prologue: Jellicle Songs for Jellicle Cats,Cats The Musical,miscellaneous,Shelbyville,13:18:17,Friday
BD8622A3,Railwave,Tim Marley,electronic,Shelbyville,20:00:03,Friday
B53E09EA,World Hold On,unknown,future,Shelbyville,20:26:23,Friday
C607D5BC,Who's Afraid of the Big Bad Wolf,Charlie & His Orchestra,swing,Shelbyville,20:01:47,Wednesday
6F254D84,Dreams Collide,Laika Beats,dubstep,Shelbyville,14:47:28,Friday
E5CD7987,Little Bit,Futuristik feat. Sethh,electronic,Shelbyville,21:29:31,Wednesday
E8B5A7EE,Bon Appetit,Aston Merrygold,rnb,Shelbyville,09:05:23,Friday
C29AE164,The Third Autumn,Autumn,electronic,Shelbyville,13:22:02,Friday
